kappa_m2,kappa_m1,kappa_0,kappa_p1,kappa_p2,yaw,steering,speed
1.0038714138437197,0.9073626039276276,0.8468117600362665,0.7628056863175059,0.6996371289677541,-2.2530860019274788,0.1756473183631897,2.957542896270752
0.9073626039276276,0.8468117600362665,0.7628056863175059,0.6996371289677541,0.6196653555796824,-2.1843212371870355,0.16206896305084229,3.0480690002441406
0.8468117600362665,0.7628056863175059,0.6996371289677541,0.6196653555796824,0.5720922208826483,-2.1444196385866925,0.12068965286016464,3.0480690002441406
0.7628056863175059,0.6996371289677541,0.6196653555796824,0.5720922208826483,0.5227768272350201,-2.092828946882269,0.15172414481639862,3.1548335552215576
0.6996371289677541,0.6196653555796824,0.5720922208826483,0.5227768272350201,0.5006967555347185,-2.0631223364159648,0.15172414481639862,3.256598949432373
0.6196653555796824,0.5720922208826483,0.5227768272350201,0.5006967555347185,0.4704499783607333,-2.0233665496780207,0.16206896305084229,3.3515522480010986
0.5720922208826483,0.5227768272350201,0.5006967555347185,0.4704499783607333,0.44347907145982257,-2.000281590456082,0.14137931168079376,3.3515522480010986
0.5227768272350201,0.5006967555347185,0.4704499783607333,0.44347907145982257,0.4240525281329385,-1.964770776144598,0.15172414481639862,3.346952438354492
0.5006967555347185,0.4704499783607333,0.44347907145982257,0.4240525281329385,0.41455545546658207,-1.9402093249417538,0.15172414481639862,3.246547222137451
0.4704499783607333,0.44347907145982257,0.4240525281329385,0.41455545546658207,0.39837643273008827,-1.9034550952332332,0.14505426585674286,3.0976648330688477
0.44347907145982257,0.4240525281329385,0.41455545546658207,0.39837643273008827,0.3941573217382616,-1.8801601725660224,0.12068965286016464,3.0976648330688477
0.4240525281329385,0.41455545546658207,0.39837643273008827,0.3941573217382616,0.40428679666598805,-1.842979172273624,0.13195252418518066,3.0011932849884033
0.41455545546658207,0.39837643273008827,0.3941573217382616,0.40428679666598805,0.41005247982288623,-1.81827784375285,0.12068965286016464,3.0000381469726562
0.39837643273008827,0.3941573217382616,0.40428679666598805,0.41005247982288623,0.39795925403257,-1.7803146195060944,0.12068965286016464,2.99888277053833
0.3941573217382616,0.40428679666598805,0.41005247982288623,0.39795925403257,0.38875945743461493,-1.756355539325829,0.12182406336069107,3.040630578994751
0.40428679666598805,0.41005247982288623,0.39795925403257,0.38875945743461493,0.3647574979662037,-1.7229110771627272,0.10000000149011612,3.040630578994751
0.41005247982288623,0.39795925403257,0.38875945743461493,0.3647574979662037,0.3310286612852526,-1.70147672052835,0.10000000149011612,3.1428534984588623
0.39795925403257,0.38875945743461493,0.3647574979662037,0.3310286612852526,0.3032695501204136,-1.6702337251998773,0.10000000149011612,3.2551889419555664
0.38875945743461493,0.3647574979662037,0.3310286612852526,0.3032695501204136,0.27973513776952796,-1.649535587865039,0.08275862038135529,3.3685507774353027
0.3647574979662037,0.3310286612852526,0.3032695501204136,0.27973513776952796,0.24199705890728399,-1.62262477593154,0.07241379469633102,3.3685507774353027
0.3310286612852526,0.3032695501204136,0.27973513776952796,0.24199705890728399,0.22426896789691148,-1.6061257729065619,0.059458084404468536,3.489142656326294
0.3032695501204136,0.27973513776952796,0.24199705890728399,0.22426896789691148,0.20203358697577947,-1.5834176873299728,0.04512571170926094,3.619816303253174
0.27973513776952796,0.24199705890728399,0.22426896789691148,0.20203358697577947,0.17281785346521902,-1.5708264861434988,0.028395412489771843,3.744354486465454
0.24199705890728399,0.22426896789691148,0.20203358697577947,0.17281785346521902,0.13374287993623715,-1.5537406157663665,0.017241379246115685,3.744354486465454
0.22426896789691148,0.20203358697577947,0.17281785346521902,0.13374287993623715,0.10459809058716295,-1.5429893566404298,-0.004675996955484152,3.863419532775879
0.20203358697577947,0.17281785346521902,0.13374287993623715,0.10459809058716295,0.06752650024080367,-1.529401446029404,-0.017241379246115685,3.9775631427764893
0.17281785346521902,0.13374287993623715,0.10459809058716295,0.06752650024080367,0.04153952732786599,-1.522363029031126,-0.03963104262948036,4.087248802185059
0.13374287993623715,0.10459809058716295,0.06752650024080367,0.04153952732786599,0.009188812298428835,-1.5156798937794005,-0.04529137536883354,4.087248802185059
0.10459809058716295,0.06752650024080367,0.04153952732786599,0.009188812298428835,-0.011129664742500416,-1.5136546473885297,-0.07045961916446686,4.192873477935791
0.06752650024080367,0.04153952732786599,0.009188812298428835,-0.011129664742500416,-0.053825217045120576,-1.5144391953017817,-0.08343160897493362,4.2947773933410645
0.04153952732786599,0.009188812298428835,-0.011129664742500416,-0.053825217045120576,-0.08205175810396524,-1.5174654848737987,-0.09310344606637955,4.393256187438965
0.009188812298428835,-0.011129664742500416,-0.053825217045120576,-0.08205175810396524,-0.11491575133816188,-1.524149555037359,-0.11034482717514038,4.488569259643555
-0.011129664742500416,-0.053825217045120576,-0.08205175810396524,-0.11491575133816188,-0.1321782136420152,-1.531231423513367,-0.12068965286016464,4.580944061279297
-0.053825217045120576,-0.08205175810396524,-0.11491575133816188,-0.1321782136420152,-0.16544524381925474,-1.5469053069234415,-0.12326539307832718,4.580944061279297
-0.08205175810396524,-0.11491575133816188,-0.1321782136420152,-0.16544524381925474,-0.18010066632884167,-1.5603219578768865,-0.1310344785451889,4.757663726806641
-0.11491575133816188,-0.1321782136420152,-0.16544524381925474,-0.18010066632884167,-0.19970247319856668,-1.5828467810340368,-0.12068965286016464,4.757663726806641
-0.1321782136420152,-0.16544524381925474,-0.18010066632884167,-0.19970247319856668,-0.2013345191097528,-1.6009249584654646,-0.13363218307495117,4.827291011810303
-0.16544524381925474,-0.18010066632884167,-0.19970247319856668,-0.2013345191097528,-0.21467440090822612,-1.630701780027833,-0.13301095366477966,4.881155014038086
-0.18010066632884167,-0.19970247319856668,-0.2013345191097528,-0.21467440090822612,-0.21937576786391252,-1.6516420445985696,-0.12068965286016464,4.920848369598389
-0.19970247319856668,-0.2013345191097528,-0.21467440090822612,-0.21937576786391252,-0.22718183294210254,-1.6837742081289115,-0.11034482717514038,4.964422702789307
-0.2013345191097528,-0.21467440090822612,-0.21937576786391252,-0.22718183294210254,-0.2190439502795899,-1.7056610367172778,-0.10000000149011612,5.014162540435791
-0.21467440090822612,-0.21937576786391252,-0.22718183294210254,-0.2190439502795899,-0.20947331112641732,-1.738056923613097,-0.10000000149011612,5.064804553985596
-0.21937576786391252,-0.22718183294210254,-0.2190439502795899,-0.20947331112641732,-0.20113814122356793,-1.7596520169895487,-0.08620689809322357,5.115650653839111
-0.22718183294210254,-0.2190439502795899,-0.20947331112641732,-0.20113814122356793,-0.20261913569058607,-1.7916249445983732,-0.09429290145635605,5.165768623352051
-0.2190439502795899,-0.20947331112641732,-0.20113814122356793,-0.20261913569058607,-0.19416606286114765,-1.8111822197815917,-0.08275862038135529,5.215111255645752
-0.20947331112641732,-0.20113814122356793,-0.20261913569058607,-0.19416606286114765,-0.18894964036111986,-1.8372949285799105,-0.08286361396312714,5.263627529144287
-0.20113814122356793,-0.20261913569058607,-0.19416606286114765,-0.18894964036111986,-0.17711250958691455,-1.8539070419887151,-0.07586207240819931,5.311370849609375
-0.20261913569058607,-0.19416606286114765,-0.18894964036111986,-0.17711250958691455,-0.16903204297465554,-1.8781668036459194,-0.07755839079618454,5.3581671714782715
-0.19416606286114765,-0.18894964036111986,-0.17711250958691455,-0.16903204297465554,-0.16662322654232964,-1.8940449966319985,-0.079310342669487,5.448981761932373
-0.18894964036111986,-0.17711250958691455,-0.16903204297465554,-0.16662322654232964,-0.16655091099358446,-1.9174759212857162,-0.08965517580509186,5.492995262145996
-0.17711250958691455,-0.16903204297465554,-0.16662322654232964,-0.16655091099358446,-0.15999902383160647,-1.93098248820428,-0.09013756364583969,5.536067485809326
-0.16903204297465554,-0.16662322654232964,-0.16655091099358446,-0.15999902383160647,-0.1598726350656996,-1.952463195159733,-0.08965517580509186,5.578235626220703
-0.16662322654232964,-0.16655091099358446,-0.15999902383160647,-0.1598726350656996,-0.15659736303246638,-1.967307327911149,-0.08620689809322357,5.619492053985596
-0.16655091099358446,-0.15999902383160647,-0.1598726350656996,-0.15659736303246638,-0.15402184968985733,-1.9900964300611208,-0.08620689809322357,5.659867763519287
-0.15999902383160647,-0.1598726350656996,-0.15659736303246638,-0.15402184968985733,-0.1532302469996134,-2.005750697387839,-0.09310344606637955,5.73817253112793
-0.1598726350656996,-0.15659736303246638,-0.15402184968985733,-0.1532302469996134,-0.15704521368226398,-2.029822843524036,-0.08275862038135529,5.73817253112793
-0.15659736303246638,-0.15402184968985733,-0.1532302469996134,-0.15704521368226398,-0.15275305235373765,-2.0461532110102856,-0.09376019239425659,5.81490421295166
-0.15402184968985733,-0.1532302469996134,-0.15704521368226398,-0.15275305235373765,-0.15326615145534517,-2.0703261897876035,-0.08707210421562195,5.853588581085205
-0.1532302469996134,-0.15704521368226398,-0.15275305235373765,-0.15326615145534517,-0.14975596969461077,-2.086870340167589,-0.07378467917442322,5.83890438079834
-0.15704521368226398,-0.15275305235373765,-0.15326615145534517,-0.14975596969461077,-0.14255033616830312,-2.112205847420319,-0.06339013576507568,5.792778968811035
-0.15275305235373765,-0.15326615145534517,-0.14975596969461077,-0.14255033616830312,-0.13430601167874953,-2.1293285079581907,-0.04482758790254593,5.690455436706543
-0.15326615145534517,-0.14975596969461077,-0.14255033616830312,-0.13430601167874953,-0.12342687908241584,-2.1553141891117122,-0.031034482643008232,5.634533882141113
